Catalyst,Hydrothermal synthesis time (min),Energy Band gap (Eg) eV,C (At%),O (At%),Fe (At%),Al (At%),Ni (At%),Mo (At%),S (At%),Bi,Ag,Pd,Pt,Surface area (m2/g),Pore volume (cm3/g),Pore size (nm),volume (L),loading (g),Catalyst_loading_mg,Light intensity (watt),Light source distance (cm),Time (m),Dye,Dye concentration (mg/L),Solution pH,Ci,HA (mg/L),Anions,log_Kw,hydrogen_bonding_acceptor_count,hydrogen_bonding_donor_count,solubility (g/L),molecular_wt (g/mol),Cf,Efficiency
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.64,13.6
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.44,25.6
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.46,35.4
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.8,42
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.33,46.7
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.73,52.7
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.95,60.5
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.2,68
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.8,72
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.59,14.1
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.4,26
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.41,35.9
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.75,42.5
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.28,47.2
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.68,53.2
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.9,61
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.16,68.4
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.76,72.4
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.61,13.9
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.44,25.6
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.45,35.5
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.79,42.1
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.31,46.9
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.71,52.9
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.94,60.6
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.19,68.1
pure BFO,720,2.6,0,31.6,13.1,0,0,0,0,55.3,0,0,0,11.2,0.0028,1.15,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.79,72.1
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.55,14.5
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.25,27.5
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.01,39.9
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.39,46.1
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.77,52.3
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.06,59.4
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.26,67.4
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.69,73.1
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.04,79.6
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,9.03,9.7
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.21,27.9
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.97,40.3
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.34,46.6
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.72,52.8
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.02,59.8
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.21,67.9
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.63,73.7
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.98,80.2
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.77,12.3
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.28,27.2
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.94,40.6
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.29,47.1
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.69,53.1
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.97,60.3
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.16,68.4
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.55,74.5
0.5 wt% Pd-BFO,960,2.28,0,31.35,13,0,0,0,0,55.16,0,0.49,0,13.4,0.0033,1.48,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.93,80.7
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,9.01,9.9
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.64,23.6
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.97,40.3
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.06,49.4
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.35,56.5
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.44,65.6
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.52,74.8
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.99,80.1
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.42,85.8
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.93,10.7
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.69,23.1
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.03,39.7
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.13,48.7
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.41,55.9
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.5,65
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.59,74.1
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.04,79.6
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.51,84.9
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.8,12
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,7.67,23.3
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6,40
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,5.02,49.8
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.37,56.3
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.4,66
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.55,74.5
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.01,79.9
1 wt% Pd-BFO,960,2.2,0,29.17,13.99,0,0,0,0,55.83,0,1.01,0,16.7,0.0037,1.82,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.47,85.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.34,16.6
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.23,37.7
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.62,53.8
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.83,61.7
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.92,70.8
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.13,78.7
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.67,83.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.04,89.6
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,0.44,95.6
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.27,17.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.18,38.2
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.56,54.4
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.77,62.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,150,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.88,71.2
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,180,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,2.07,79.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,210,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,1.61,83.9
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,240,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,0.98,90.2
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,270,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,0.37,96.3
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,0,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,10,0
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,30,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,8.3,17
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,60,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,6.2,38
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,90,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,4.52,54.8
2 wt% Pd-BFO,960,2.1,0,26.1,16.99,0,0,0,0,54.9,0,2.01,0,22.9,0.0046,2.67,0.1,0.1,100,105,12,120,Melachite Green,10,5.45,10,0,without Anion,1.3976,2,0,40,364.911,3.8,62
